sale_id,order_date,salesman_name,salesman_area,salesman_team,outlet_name,outlet_type,outlet_segment,city,province,region,product_name,brand,category,unit,cost_price,quantity,unit_price,discount,total_amount
TRX-014610,2024-05-08,Citra Dewi,Surabaya,Tim B,Superindo Medan,Supermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Energen Coklat,Mayora,Sereal,karton,70000,47,92000,0,4324000.0
TRX-016476,2024-01-23,Ahmad Fauzi,Jakarta,Tim A,Giant Surabaya,Supermarket,Modern Trade,Denpasar,Bali,Bali,Pepsodent 190g,Unilever,Personal Care,lusin,110000,4,145000,0,580000.0
TRX-059918,2024-04-23,Lukman Hakim,Bandung,Tim A,Lotte Mart Bandung,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,41,72000,5,2804400.0
TRX-008261,2024-07-03,Indah Lestari,Medan,Tim A,Alfamart Bogor,Minimarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Energen Coklat,Mayora,Sereal,karton,70000,2,92000,10,165600.0
TRX-065918,2024-10-08,Kartika Sari,Jakarta,Tim C,Toko Maju Jaya,Toko Kelontong,General Trade,Bogor,Jawa Barat,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,2,95000,5,180500.0
TRX-082386,2024-07-19,Budi Santoso,Bandung,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Indomie Rebus,Indofood,Mie Instan,karton,62000,7,82000,15,487900.0
TRX-099131,2024-11-19,Eko Wahyudi,Semarang,Tim C,Lotte Mart Bandung,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Energen Coklat,Mayora,Sereal,karton,70000,-4,92000,0,-368000
TRX-060919,2024-01-17,Gita Permata,Bandung,Tim B,Warung Bu Dewi,Warung,General Trade,Bogor,Jawa Barat,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,22,145000,0,3190000.0
TRX-088187,2024-07-23,Joko Widodo,Semarang,Tim B,Lotte Mart Bandung,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,10,115000,15,977500.0
TRX-011424,2024-06-21,Citra Dewi,Surabaya,Tim B,Indomaret Depok,Minimarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,39,165000,2.5,6274125.0
TRX-058907,2024-01-16,Gita Permata,Bandung,Tim B,Indomaret Depok,Minimarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,41,98000,0,4018000.0
TRX-052937,2024-07-30,Citra Dewi,Surabaya,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Milo Activ,Nestle,Minuman,karton,92000,41,120000,0,4920000.0
TRX-027141,2024-01-31,Dian Pratama,Medan,Tim B,Hypermart Surabaya,Hypermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Milo Activ,Nestle,Minuman,karton,92000,42,120000,0,5040000.0
TRX-097249,2024-04-14,Citra Dewi,Surabaya,Tim B,Toko Sejahtera,Toko Kelontong,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Teh Botol Sosro,Sosro,DETERJEN,karton,54000,25,72000,0,1800000
TRX-062571,2024-01-02,Dian Pratama,Medan,Tim B,Warung Pak Bejo,Warung,General Trade,Tangerang,Banten,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,49,85000,2.5,4060875.0
TRX-048261,2024-05-25,Eko Wahyudi,Semarang,Tim C,Transmart Jakarta,Hypermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,20,78000,0,1560000.0
TRX-031119,2024-03-29,Gita Permata,Bandung,Tim B,Toko Berkah,Toko Kelontong,General Trade,Surabaya,Jawa Timur,Jawa,Indomie Rebus,Indofood,Mie Instan,karton,62000,39,82000,15,2718300.0
TRX-040611,2024-02-22,Nanda Putra,Medan,Tim C,Toko Sejahtera,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Pocari Sweat,Otsuka,Minuman,karton,82000,16,108000,2.5,1684800.0
TRX-079983,2024-12-05,Budi Santoso,Bandung,Tim A,Indomaret Depok,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,41,75000,15,2613750.0
TRX-042390,2024-12-23,Joko Widodo,Semarang,Tim B,Superindo Bandung,Supermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,13,95000,0,1235000.0
TRX-029239,2024-03-02,Indah Lestari,Medan,Tim A,Indomaret Depok,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,13,78000,20,811200.0
TRX-000391,2024-02-17,Fajar Nugroho,Jakarta,Tim A,Superindo Bandung,Supermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,35,88000,0,3080000.0
TRX-000168,2024-03-14,Joko Widodo,Semarang,Tim B,Lottemart Medan,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Pantene Shampoo,P&G,Personal Care,lusin,125000,15,165000,15,2103750.0
TRX-039597,2024-09-03,Budi Santoso,Bandung,Tim A,Superindo Bandung,Supermarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,50,165000,2.5,8043750.0
TRX-029726,2024-11-07,Nanda Putra,Medan,Tim C,Indomaret Tangerang,Minimarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,38,165000,15,5329500.0
TRX-075403,2024-07-09,Dian Pratama,Medan,Tim B,Warung Pak Eko,Warung,General Trade,Surabaya,Jawa Timur,Jawa,Oreo Original,Nabisco,Snack,karton,50000,31,68000,0,2108000.0
TRX-035782,2024-10-18,Joko Widodo,Semarang,Tim B,Alfamart Bogor,Minimarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,6,72000,10,388800.0
TRX-030108,2024-11-05,Eko Wahyudi,Semarang,Tim C,Lottemart Medan,Hypermarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,29,88000,0,2552000.0
TRX-017225,2024-05-21,Budi Santoso,Bandung,Tim A,Transmart Jakarta,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Aqua 600ml,Danone,Minuman,karton,48000,48,65000,0,3120000.0
TRX-018285,2024-12-09,Ahmad Fauzi,Jakarta,Tim A,Alfamart Bogor,Minimarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,39,98000,20,3057600.0
TRX-067418,2024-08-03,Budi Santoso,Bandung,Tim A,Superindo Bandung,Supermarket,Modern Trade,Tangerang,Banten,Jawa,Oreo Original,Nabisco,Snack,karton,50000,32,68000,2.5,2121600.0
TRX-040720,2024-02-01,Eko Wahyudi,Semarang,Tim C,Warung Pak Eko,Warung,General Trade,Medan,Sumatera Utara,Sumatera,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,41,98000,2.5,3917550.0
TRX-041537,2024-01-17,Maya Anggraini,Surabaya,Tim B,Toko Maju Jaya,Toko Kelontong,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Indomie Goreng,Indofood,Mie Instan,karton,65000,2,85000,0,170000.0
TRX-009880,2024-05-21,Dian Pratama,Medan,Tim B,Indomaret Tangerang,Minimarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Rinso Anti Noda,Unilever,Deterjen,karton,72000,3,95000,10,256500.0
TRX-069568,2024-03-15,Joko Widodo,Semarang,Tim B,Alfamart Bogor,Minimarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,35,85000,15,2528750.0
TRX-056775,2024-04-11,Eko Wahyudi,Semarang,Tim C,Lottemart Medan,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Milo Activ,Nestle,Minuman,karton,92000,37,120000,0,4440000.0
TRX-031282,2024-07-23,Olivia Tan,Semarang,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Denpasar,Bali,Bali,Rinso Anti Noda,Unilever,Deterjen,karton,72000,1,95000,0,95000.0
TRX-082572,2024-05-30,Olivia Tan,Semarang,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Oreo Original,Nabisco,Snack,karton,50000,6,68000,0,408000.0
TRX-002839,2024-05-05,Joko Widodo,Semarang,Tim B,Indomaret Depok,Minimarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Indomie Goreng,Indofood,Mie Instan,karton,65000,25,85000,5,2018750.0
TRX-055107,2024-04-06,Lukman Hakim,Bandung,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,32,72000,0,2304000.0
TRX-036985,2024-04-27,Budi Santoso,Bandung,Tim A,Carrefour Semarang,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,21,78000,0,1638000.0
TRX-078617,2024-10-13,Hendra Kusuma,Surabaya,Tim C,Alfamart Bogor,Minimarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,14,115000,20,1288000.0
TRX-062063,2024-10-05,Ahmad Fauzi,Jakarta,Tim A,Hypermart Surabaya,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,6,145000,15,739500.0
TRX-096905,2024-06-21,Olivia Tan,Semarang,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,1,Rp108.000,0,Rp108.000
TRX-076348,2024-04-21,Kartika Sari,Jakarta,Tim C,Toko Makmur,Toko Kelontong,General Trade,Tangerang,Banten,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,27,75000,5,1923750.0
TRX-010618,2024-05-06,Fajar Nugroho,Jakarta,Tim A,Toko Berkah,Toko Kelontong,General Trade,Medan,Sumatera Utara,Sumatera,Molto Ultra,Unilever,Deterjen,karton,66000,31,88000,0,2728000.0
TRX-027231,2024-10-15,Budi Santoso,Bandung,Tim A,Toko Sejahtera,Toko Kelontong,General Trade,Semarang,Jawa Tengah,Jawa,Good Day Coffee,Santos Jaya,Kopi,karton,67000,16,88000,20,1126400.0
TRX-072439,2024-05-21,Ahmad Fauzi,Jakarta,Tim A,Warung Bu Siti,Warung,General Trade,Jakarta,DKI Jakarta,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,2,145000,0,290000.0
TRX-041292,2024-06-26,Citra Dewi,Surabaya,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,3,88000,2.5,257400.0
TRX-039532,2024-02-08,Kartika Sari,Jakarta,Tim C,Warung Pak Eko,Warung,General Trade,Semarang,Jawa Tengah,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,4,98000,15,333200.0
TRX-011288,2024-05-03,Nanda Putra,Medan,Tim C,Indomaret Tangerang,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,50,72000,15,3060000.0
TRX-081805,2024-08-20,Nanda Putra,Medan,Tim C,Warung Pak Bejo,Warung,General Trade,Bandung,Jawa Barat,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,3,75000,2.5,219375.0
TRX-089335,2024-10-24,Fajar Nugroho,Jakarta,Tim A,Lottemart Medan,Hypermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Good Day Coffee,Santos Jaya,Kopi,karton,67000,26,88000,0,2288000.0
TRX-078642,2024-01-01,Lukman Hakim,Bandung,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,49,78000,5,3630900.0
TRX-024389,2024-02-11,Olivia Tan,Semarang,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,32,165000,15,4488000.0
TRX-003882,2024-02-24,Gita Permata,Bandung,Tim B,Lotte Mart Bandung,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,28,78000,0,2184000.0
TRX-045648,2024-02-25,Lukman Hakim,Bandung,Tim A,Toko Makmur,Toko Kelontong,General Trade,Bogor,Jawa Barat,Jawa,Milo Activ,Nestle,Minuman,karton,92000,47,120000,2.5,5499000.0
TRX-084952,2024-03-27,Olivia Tan,Semarang,Tim A,Superindo Bandung,Supermarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,14,98000,0,1372000.0
TRX-055899,2024-06-29,Eko Wahyudi,Semarang,Tim C,Carrefour Semarang,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Indomie Rebus,Indofood,Mie Instan,karton,62000,2,82000,2.5,159900.0
TRX-083426,2024-05-04,Maya Anggraini,Surabaya,Tim B,Indomaret Tangerang,Minimarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Good Day Coffee,Santos Jaya,Kopi,karton,67000,46,88000,10,3643200.0
TRX-082140,2024-09-23,Kartika Sari,Jakarta,Tim C,Superindo Bandung,Supermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Molto Ultra,Unilever,Deterjen,karton,66000,35,88000,20,2464000.0
TRX-049730,2024-05-11,Nanda Putra,Medan,Tim C,Hypermart Surabaya,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,20,95000,10,1710000.0
TRX-036053,2024-06-09,Indah Lestari,Medan,Tim A,Warung Pak Bejo,Warung,General Trade,Bogor,Jawa Barat,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,34,95000,15,2745500.0
TRX-041982,2024-10-22,Joko Widodo,Semarang,Tim B,Indomaret Tangerang,Minimarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Teh Botol Sosro,Sosro,Minuman,karton,54000,18,72000,0,1296000.0
TRX-028898,2024-03-24,Joko Widodo,Semarang,Tim B,Lotte Mart Bandung,Hypermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Aqua 600ml,Danone,Minuman,karton,48000,44,65000,5,2717000.0
TRX-060105,2024-09-02,Fajar Nugroho,Jakarta,Tim A,Toko Sejahtera,Toko Kelontong,General Trade,Semarang,Jawa Tengah,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,1,75000,0,75000.0
TRX-034010,2024-05-07,Kartika Sari,Jakarta,Tim C,Lottemart Medan,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,21,95000,0,1995000.0
TRX-003426,2024-06-09,Kartika Sari,Jakarta,Tim C,Indomaret Tangerang,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Energen Coklat,Mayora,Sereal,karton,70000,47,92000,2.5,4215900.0
TRX-002584,2024-02-04,Eko Wahyudi,Semarang,Tim C,Warung Pak Eko,Warung,General Trade,Tangerang,Banten,Jawa,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,5,95000,0,475000.0
TRX-069330,2024-05-27,Budi Santoso,Bandung,Tim A,Giant Surabaya,Supermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Molto Ultra,Unilever,Deterjen,karton,66000,48,88000,0,4224000.0
TRX-095372,27-08-2024,Citra Dewi,Surabaya,Tim B,Indomaret Tangerang,Minimarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Pocari Sweat,Otsuka,Minuman,karton,82000,36,108000,0,3888000
TRX-038133,2024-04-16,Maya Anggraini,Surabaya,Tim B,Lottemart Medan,Hypermarket,Modern Trade,Semarang,Jawa Tengah,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,42,145000,10,5481000.0
TRX-089824,2024-09-23,Maya Anggraini,Surabaya,Tim B,Indomaret Tangerang,Minimarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,28,165000,5,4389000.0
TRX-002914,2024-01-08,Fajar Nugroho,Jakarta,Tim A,Warung Pak Eko,Warung,General Trade,Medan,Sumatera Utara,Sumatera,Rinso Anti Noda,Unilever,Deterjen,karton,72000,36,95000,15,2907000.0
TRX-000865,2024-05-20,Indah Lestari,Medan,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Chitato Sapi Panggang,Indofood,Snack,karton,55000,39,75000,20,2340000.0
TRX-006302,2024-09-11,Olivia Tan,Semarang,Tim A,Transmart Jakarta,Hypermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,46,75000,20,2760000.0
TRX-098089,2024-05-04,Nanda Putra,Medan,Tim C,Indomaret Tangerang,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,,,,
TRX-028323,2024-09-16,Eko Wahyudi,Semarang,Tim C,Warung Pak Eko,Warung,General Trade,Bandung,Jawa Barat,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,28,95000,0,2660000.0
TRX-022904,2024-08-28,Hendra Kusuma,Surabaya,Tim C,Indomaret Depok,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,31,165000,2.5,4987125.0
TRX-042363,2024-02-14,Hendra Kusuma,Surabaya,Tim C,Toko Berkah,Toko Kelontong,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Good Day Coffee,Santos Jaya,Kopi,karton,67000,12,88000,0,1056000.0
TRX-061001,2024-02-18,Kartika Sari,Jakarta,Tim C,Toko Maju Jaya,Toko Kelontong,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Indomie Goreng,Indofood,Mie Instan,karton,65000,4,85000,0,340000.0
TRX-039936,2024-01-23,Gita Permata,Bandung,Tim B,Alfamart Bekasi,Minimarket,Modern Trade,Tangerang,Banten,Jawa,Chitato Sapi Panggang,Indofood,Snack,karton,55000,3,75000,2.5,219375.0
TRX-000417,2024-12-02,Kartika Sari,Jakarta,Tim C,Toko Berkah,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,3,95000,0,285000.0
TRX-019892,2024-09-01,Fajar Nugroho,Jakarta,Tim A,Carrefour Semarang,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,27,115000,5,2949750.0
TRX-096093,2024-01-28,Maya Anggraini,Surabaya,Tim B,Hypermart Surabaya,Hypermarket,Modern Trade,Palembang,Sumatera Selatan,Sumatera,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,21,Rp115.000,0,Rp2.415.000
TRX-040456,2024-05-03,Eko Wahyudi,Semarang,Tim C,Warung Bu Siti,Warung,General Trade,Denpasar,Bali,Bali,Good Day Coffee,Santos Jaya,Kopi,karton,67000,43,88000,0,3784000.0
TRX-080361,2024-04-22,Fajar Nugroho,Jakarta,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,19,108000,5,1949400.0
TRX-090484,2024-04-15,Kartika Sari,Jakarta,Tim C,Hypermart Surabaya,Hypermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Indomie Rebus,Indofood,Mie Instan,karton,62000,18,82000,15,1254600.0
TRX-084245,2024-06-18,Hendra Kusuma,Surabaya,Tim C,Warung Bu Dewi,Warung,General Trade,Semarang,Jawa Tengah,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,13,108000,15,1193400.0
TRX-054148,2024-02-24,Fajar Nugroho,Jakarta,Tim A,Toko Berkah,Toko Kelontong,General Trade,Tangerang,Banten,Jawa,Aqua 600ml,Danone,Minuman,karton,48000,4,65000,20,208000.0
TRX-073326,2024-01-27,Fajar Nugroho,Jakarta,Tim A,Warung Pak Bejo,Warung,General Trade,Medan,Sumatera Utara,Sumatera,Teh Botol Sosro,Sosro,Minuman,karton,54000,46,72000,0,3312000.0
TRX-056542,2024-04-18,Lukman Hakim,Bandung,Tim A,Warung Pak Bejo,Warung,General Trade,Makassar,Sulawesi Selatan,Sulawesi,Pocari Sweat,Otsuka,Minuman,karton,82000,41,108000,2.5,4317300.0
TRX-095220,20-11-2024,Budi Santoso,Bandung,Tim A,Superindo Medan,Supermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Ultra Milk Full Cream,Ultra,Minuman,karton,88000,38,115000,0,4370000
TRX-098164,2024-01-08,Maya Anggraini,Surabaya,Tim B,Superindo Medan,Supermarket,Modern Trade,Bogor,Jawa Barat,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,,,,
TRX-080965,2024-11-23,Hendra Kusuma,Surabaya,Tim C,Warung Pak Bejo,Warung,General Trade,Bandung,Jawa Barat,Jawa,Pocari Sweat,Otsuka,Minuman,karton,82000,20,108000,0,2160000.0
TRX-018068,2024-12-12,Lukman Hakim,Bandung,Tim A,Superindo Bandung,Supermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Oreo Original,Nabisco,Snack,karton,50000,14,68000,0,952000.0
TRX-061551,2024-07-25,Olivia Tan,Semarang,Tim A,Superindo Medan,Supermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,43,78000,0,3354000.0
TRX-010611,2024-09-15,Budi Santoso,Bandung,Tim A,Alfamart Bekasi,Minimarket,Modern Trade,Bandung,Jawa Barat,Jawa,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,23,72000,2.5,1614600.0
TRX-015017,2024-09-22,Maya Anggraini,Surabaya,Tim B,Toko Maju Jaya,Toko Kelontong,General Trade,Palembang,Sumatera Selatan,Sumatera,Pocari Sweat,Otsuka,Minuman,karton,82000,30,108000,2.5,3159000.0
TRX-024515,2024-07-08,Lukman Hakim,Bandung,Tim A,Warung Pak Bejo,Warung,General Trade,Semarang,Jawa Tengah,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,37,88000,15,2767600.0
TRX-092305,2024-03-24,Maya Anggraini,Surabaya,Tim B,Warung Bu Dewi,Warung,General Trade,Tangerang,Banten,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,50,88000,0,4400000.0
TRX-039150,2024-09-05,Citra Dewi,Surabaya,Tim B,Lottemart Medan,Hypermarket,Modern Trade,Denpasar,Bali,Bali,Aqua 600ml,Danone,Minuman,karton,48000,37,65000,15,2044250.0
TRX-047351,2024-08-04,Dian Pratama,Medan,Tim B,Toko Makmur,Toko Kelontong,General Trade,Semarang,Jawa Tengah,Jawa,Molto Ultra,Unilever,Deterjen,karton,66000,19,88000,0,1672000.0
TRX-020451,2024-01-31,Eko Wahyudi,Semarang,Tim C,Toko Sejahtera,Toko Kelontong,General Trade,Jakarta,DKI Jakarta,Jawa,Pepsodent 190g,Unilever,Personal Care,lusin,110000,46,145000,0,6670000.0
TRX-064121,2024-02-15,Ahmad Fauzi,Jakarta,Tim A,Warung Pak Bejo,Warung,General Trade,Semarang,Jawa Tengah,Jawa,Lifebuoy Sabun,Unilever,Personal Care,lusin,74000,22,98000,2.5,2102100.0
TRX-079066,2024-08-20,Citra Dewi,Surabaya,Tim B,Indomaret Depok,Minimarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Oreo Original,Nabisco,Snack,karton,50000,39,68000,0,2652000.0
TRX-046725,2024-05-04,Kartika Sari,Jakarta,Tim C,Hypermart Surabaya,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Teh Botol Sosro,Sosro,Minuman,karton,54000,35,72000,2.5,2457000.0
TRX-074999,2024-10-09,Fajar Nugroho,Jakarta,Tim A,Indomaret Depok,Minimarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Indomie Goreng,Indofood,Mie Instan,karton,65000,17,85000,0,1445000.0
TRX-023301,2024-03-08,Ahmad Fauzi,Jakarta,Tim A,Toko Sejahtera,Toko Kelontong,General Trade,Tangerang,Banten,Jawa,Pantene Shampoo,P&G,Personal Care,lusin,125000,8,165000,15,1122000.0
TRX-098737,2024-03-23,Hendra Kusuma,Surabaya,Tim C,Toko Sejahtera,Toko Kelontong,General Trade,Denpasar,Bali,Bali,Sprite 1.5L,Coca-Cola,Minuman,karton,72000,,,,
TRX-059009,2024-07-30,Citra Dewi,Surabaya,Tim B,Lottemart Medan,Hypermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Rinso Anti Noda,Unilever,Deterjen,karton,72000,8,95000,0,760000.0
TRX-067446,2024-09-11,Indah Lestari,Medan,Tim A,Toko Sejahtera,Toko Kelontong,General Trade,Palembang,Sumatera Selatan,Sumatera,Milo Activ,Nestle,Minuman,karton,92000,31,120000,0,3720000.0
TRX-069528,2024-08-22,Dian Pratama,Medan,Tim B,Lotte Mart Bandung,Hypermarket,Modern Trade,Makassar,Sulawesi Selatan,Sulawesi,Kopi Kapal Api,Kapal Api,Kopi,karton,58000,10,78000,0,780000.0
TRX-075320,2024-07-05,Olivia Tan,Semarang,Tim A,Indomaret Tangerang,Minimarket,Modern Trade,Medan,Sumatera Utara,Sumatera,Pocari Sweat,Otsuka,Minuman,karton,82000,13,108000,0,1404000.0
TRX-040746,2024-12-31,Maya Anggraini,Surabaya,Tim B,Giant Surabaya,Supermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Sunlight Jeruk,Unilever,Sabun Cuci,karton,58000,11,78000,20,686400.0
TRX-086722,2024-12-22,Maya Anggraini,Surabaya,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Surabaya,Jawa Timur,Jawa,Teh Botol Sosro,Sosro,Minuman,karton,54000,50,72000,0,3600000.0
TRX-095928,2024-10-23,Fajar Nugroho,Jakarta,Tim A,Transmart Jakarta,Hypermarket,Modern Trade,Bandung,Jawa Barat,Jawa,Milo Activ,Nestle,Minuman,karton,92000,12,Rp120.000,0,Rp1.440.000
TRX-032419,2024-04-09,Citra Dewi,Surabaya,Tim B,Toko Maju Jaya,Toko Kelontong,General Trade,Medan,Sumatera Utara,Sumatera,Pepsodent 190g,Unilever,Personal Care,lusin,110000,47,145000,0,6815000.0
TRX-045922,2024-05-29,Dian Pratama,Medan,Tim B,Transmart Jakarta,Hypermarket,Modern Trade,Tangerang,Banten,Jawa,Good Day Coffee,Santos Jaya,Kopi,karton,67000,13,88000,2.5,1115400.0
TRX-070129,2024-09-22,Kartika Sari,Jakarta,Tim C,Warung Bu Siti,Warung,General Trade,Denpasar,Bali,Bali,Pop Mie Ayam,Indofood,Mie Instan,karton,54000,37,72000,10,2397600.0
TRX-044774,2024-07-03,Hendra Kusuma,Surabaya,Tim C,Transmart Jakarta,Hypermarket,Modern Trade,Jakarta,DKI Jakarta,Jawa,Oreo Original,Nabisco,Snack,karton,50000,10,68000,5,646000.0
